20101003,0,0,0
20101005,2.4e+06,3,348
20101006,1.5e+06,3,344
20101007,1.5e+06,2,320
20101008,1.2e+06,3,353
20101009,1.3e+06,1,376
20101012,3e+06,3,444
20101013,3.1e+07,2,402
20101014,3.1e+07,1,325
20101015,1.6e+07,3,351
20101016,1.7e+06,3,367
20101019,2.4e+06,2,446
20101020,2.8e+06,2,447
20101021,3.8e+06,2,405
20101022,5.1e+06,3,524
20101023,5.5e+06,5,667
20101026,4.3e+08,3,632
20101027,1.4e+08,2,555
20101028,1.4e+08,1,495
20101029,1.3e+08,2,420
20101030,1.7e+08,2,402
20101102,1.4e+07,1,346
20101103,7.9e+06,1,352
20101104,1.1e+07,2,324
20101105,9.5e+06,1,376
20101106,9.9e+06,1,331
20101109,3.3e+06,2,365
20101110,4.5e+06,3,348
20101111,1.5e+06,4,461
20101112,2.7e+07,4,544
20101113,7.9e+07,3,488
20101116,8.5e+07,3,610
20101117,8.1e+07,3,510
20101118,8.7e+07,2,566
20101119,7.7e+07,1,553
20101120,6.6e+07,1,427
20101130,2.3e+06,1,387
20101201,2.6e+06,1,353
20101202,1.7e+06,2,340
20101203,2e+06,1,306
20101204,1.6e+06,1,308
20101207,930000,2,379
20101208,870000,3,419
20101209,920000,1,390
20101210,970000,0,356
20101211,990000,1,368
20110125,4e+06,2,360
20110126,4.1e+06,1,329
20110127,2.9e+06,2,316
20110128,3.1e+06,2,322
20110129,1.1e+06,3,306
20110201,890000,4,545
20110202,870000,3,499
20110203,1.1e+06,1,396
20110204,1.3e+06,6,592
20110205,8e+06,4,641
20110208,5.1e+08,3,449
20110209,4.3e+08,1,404
20110210,3.1e+08,2,414
20110211,1.3e+08,2,430
20110212,2.4e+07,2,436
20110215,1.3e+06,2,503
20110216,1.6e+06,2,459
20110217,2e+06,1,393
20110218,940000,5,613
20110219,1.6e+06,2,522
20110222,7.8e+07,1,454
20110223,6e+07,2,400
20110224,7.2e+07,1,355
20110225,5.9e+07,1,368
20110226,2.6e+07,1,355
20110301,900000,6,645
20110302,9.2e+07,4,674
20110303,2.7e+08,4,650
20110304,3.6e+08,3,628
20110305,6.1e+08,2,545
20110308,5.8e+07,2,390
20110309,7.5e+07,2,339
20110310,1e+07,5,384
20110311,4.2e+06,6,464
20110312,1.8e+07,5,571
20110315,2.8e+07,0,563
20110316,4e+07,1,387
20110317,3.3e+07,3,429
20110318,1.4e+07,1,386
20110319,1.5e+07,2,376
20110322,4.1e+06,3,397
20110323,4.5e+06,3,512
20110324,6e+06,2,476
20110325,6.9e+06,2,468
20110326,6.7e+06,1,428
20110329,4.3e+06,3,390
20110330,830000,4,375
20110331,920000,1,362
20110401,1.4e+06,4,482
20110402,8.9e+06,4,656
20110405,1.1e+09,3,573
20110406,2.7e+07,6,564
20110407,5.4e+06,3,538
20110408,1.1e+07,3,450
20110409,9.6e+06,3,449
