20101003,nan,nan,nan
20101005,1e+07,2,440
20101006,2e+06,1,330
20101007,1e+07,2,400
20101008,2e+06,3,370
20101009,2e+06,2,370
20101012,1.5e+06,4,380
20101013,1.5e+06,2,400
20101014,2e+07,1,370
20101015,1e+08,2,330
20101016,3e+07,2,330
20101019,2e+07,2,360
20101020,5e+06,3,560
20101021,1e+07,2,460
20101022,1e+07,2,390
20101023,3e+06,2,390
20101026,2e+08,2,640
20101027,4.3e+08,3,632
20101028,1e+08,2,495
20101029,3e+07,1,430
20101030,2e+07,2,380
20101102,1e+07,2,360
20101103,1e+07,1,320
20101104,1e+07,1,365
20101105,5e+06,1,330
20101106,5e+06,1,320
20101109,3e+06,2,360
20101110,3e+06,2,360
20101111,3e+06,2,320
20101112,2e+06,2,460
20101113,2e+06,3,500
20101116,1e+08,3,610
20101117,1e+09,2,530
20101118,1e+08,2,470
20101119,6e+07,2,560
20101120,6e+07,2,450
20101130,3e+06,2,410
20101201,6e+06,2,380
20101202,5e+06,2,360
20101203,2e+06,1,330
20101204,2e+06,1,330
20101207,2e+06,1,310
20101208,1.5e+06,2,460
20101209,1e+06,2,550
20101210,1.4e+06,2,440
20101211,1.2e+06,2,425
20110125,1e+07,1,380
20110126,2e+06,2,350
20110127,3e+06,2,340
20110128,2.9e+06,2,316
20110129,900000,2,330
20110201,550000,1,380
20110202,800000,2,600
20110203,8e+06,4,520
20110204,1.1e+06,1,396
20110205,1.3e+06,2,500
20110208,1.7e+08,2,450
20110209,8.5e+07,2,400
20110210,3e+07,2,370
20110211,1.8e+07,2,380
20110212,1.5e+07,2,380
20110215,6e+07,3,400
20110216,8e+07,4,750
20110217,4e+07,2,600
20110218,9e+06,2,430
20110219,8e+06,4,650
20110222,4e+07,2,400
20110223,1e+07,2,440
20110224,9e+06,2,380
20110225,8e+06,1,380
20110226,7e+06,2,400
20110301,2.2e+07,1,310
20110302,1e+06,5,650
20110303,1.5e+08,4,670
20110304,3e+08,4,610
20110305,2e+09,3,530
20110308,6e+07,2,380
20110309,1.5e+07,3,410
20110310,3e+07,2,360
20110311,2e+06,2,380
20110312,1e+06,3,400
20110315,6.5e+07,4,620
20110316,1e+08,2,400
20110317,5e+07,1,380
20110318,1.5e+07,2,450
20110319,5e+06,1,400
20110322,5e+06,1,340
20110323,3e+06,1,350
20110324,3.3e+06,2,500
20110325,6.3e+06,2,460
20110326,5e+06,2,440
20110329,2.5e+06,2,400
20110330,5.2e+06,2,430
20110331,2e+06,1,420
20110401,3.5e+06,2,420
20110402,2e+06,1,430
20110405,5e+08,3,520
20110406,2e+08,2,460
20110407,4e+07,2,520
20110408,2.5e+08,2,520
20110409,2.5e+07,2,430
