20110803,1.4e+06,2,427
20111011,1.4e+06,2,427
20111012,2.2e+06,3,418
20111013,2.4e+06,2,372
20111014,2.5e+06,2,418
20111015,2.1e+06,3,475
20111018,2.2e+06,2,384
20111019,1.9e+06,2,421
20111020,2.2e+06,2,427
20111021,1.7e+06,2,380
20111022,1.8e+06,1,350
20111025,830000,6,538
20111026,700000,1,477
20111027,700000,2,441
20111028,790000,1,390
20111029,850000,1,457
20111101,1.1e+06,5,432
20111102,2.5e+06,4,390
20111103,8.5e+06,2,393
20111104,1.6e+07,2,364
20111105,9.4e+06,2,349
20111108,9.6e+06,2,411
20111109,6e+06,2,402
20111110,9.2e+06,2,391
20111111,8e+06,1,408
20111112,1.2e+07,2,463
20111115,6.7e+06,3,411
20111116,4.9e+06,1,459
20111117,7.3e+06,2,451
20111118,9.4e+06,1,403
20111119,1.2e+07,1,367
20111129,1e+06,3,463
20111130,nan,nan,nan
20111201,1.8e+06,3,490
20111202,4.3e+06,3,458
20111203,3.9e+06,3,465
20111206,1.9e+07,1,335
20111207,1.9e+07,1,315
20111208,1.5e+07,1,313
20111209,6e+06,2,365
20111210,2.2e+06,3,448
20111213,3.2e+06,1,473
20111214,3.8e+06,1,456
20111215,4.4e+06,0,377
20111216,4.8e+06,0,345
20111217,5.1e+06,0,295
20120124,nan,nan,nan
20120125,5.3e+07,4,620
20120126,1.6e+07,2,496
20120127,1.6e+07,3,554
20120128,1.6e+07,2,437
20120131,3.6e+06,2,402
20120201,3.3e+06,2,410
20120202,3.1e+06,1,441
20120203,4.8e+06,2,434
20120204,4.5e+06,2,453
20120207,7.1e+06,4,504
20120208,3.3e+07,3,504
20120209,8.6e+07,2,445
20120210,1.2e+07,2,454
20120211,1.1e+07,2,425
20120214,1.8e+06,4,409
20120215,3.4e+06,5,389
20120216,1.3e+07,2,387
20120217,2.7e+07,2,341
20120218,3.8e+07,3,366
20120221,1.2e+08,3,510
20120222,3.9e+07,3,566
20120223,3.2e+07,2,499
20120224,3.4e+07,3,445
20120225,3.1e+07,3,456
20120228,2e+06,4,469
20120229,nan,nan,nan
20120301,4e+06,4,504
20120302,4.4e+07,3,476
20120303,7e+07,3,410
20120306,2.3e+07,3,391
20120307,2.3e+07,6,429
20120308,2.3e+07,5,292
20120309,2.3e+07,7,629
20120310,2.3e+07,5,591
20120313,2.2e+07,3,611
20120314,5.9e+08,3,547
20120315,2e+08,6,761
20120316,2.2e+08,4,677
20120317,nan,nan,nan
20120320,9.3e+08,2,465
20120321,1.2e+09,2,423
20120322,7.4e+08,3,413
20120323,3.4e+06,3,403
20120324,1.3e+07,4,477
20120327,4.4e+06,3,403
20120328,2.4e+06,4,473
20120329,1.1e+07,2,390
20120330,2.1e+06,2,421
20120331,nan,nan,nan
20120403,1e+07,2,360
20120404,5.9e+06,3,349
20120405,1.4e+06,4,373
