20110803,nan,nan,nan
20111011,45000,1,385
20111012,2.3e+06,2,390
20111013,1.8e+06,2,365
20111014,4.6e+06,2,395
20111015,2.5e+06,2,418
20111018,2.1e+07,2,333
20111019,4.9e+06,2,405
20111020,2.2e+06,2,495
20111021,2.1e+06,2,425
20111022,2.1e+06,2,380
20111025,2e+06,2,385
20111026,2.1e+06,2,405
20111027,8.2e+06,2,485
20111028,700000,2,441
20111029,2e+06,1,405
20111101,720000,2,385
20111102,1.5e+06,2,415
20111103,2.5e+06,4,390
20111104,810000,2,355
20111105,880000,1,325
20111108,1.4e+07,3,355
20111109,9.8e+06,2,405
20111110,6e+06,2,402
20111111,7.5e+06,3,455
20111112,9.8e+06,2,435
20111115,7.6e+06,1,385
20111116,9.5e+06,2,425
20111117,5.2e+06,1,450
20111118,9.8e+06,1,412
20111119,9.3e+06,1,425
20111129,1.1e+07,1,445
20111130,nan,nan,nan
20111201,2.1e+06,2,465
20111202,1.5e+06,2,515
20111203,9.8e+06,1,350
20111206,1.7e+07,1,310
20111207,4.5e+06,1,325
20111208,8.9e+06,1,365
20111209,1.5e+07,1,313
20111210,6e+06,2,365
20111213,9.9e+06,1,460
20111214,1.5e+07,1,455
20111215,3.8e+06,1,456
20111216,3.5e+06,1,315
20111217,2.5e+06,1,325
20120124,2.6e+06,1,300
20120125,2.8e+06,3,300
20120126,2.6e+06,2,425
20120127,1.6e+07,2,496
20120128,1.5e+07,3,515
20120131,1.4e+07,2,415
20120201,3.6e+06,2,402
20120202,1.9e+06,1,410
20120203,1.9e+06,1,415
20120204,4e+06,2,452
20120207,1.5e+07,2,415
20120208,7.1e+06,4,504
20120209,1.2e+07,2,455
20120210,3.1e+07,3,485
20120211,3.4e+07,2,475
20120214,7.2e+06,2,420
20120215,2.8e+06,2,425
20120216,3.4e+06,5,389
20120217,1.3e+07,2,387
20120218,2.7e+07,2,341
20120221,2.1e+07,4,574
20120222,7.2e+07,1,385
20120223,3.9e+07,2,495
20120224,3.2e+07,2,499
20120225,4.2e+07,3,465
20120228,1.5e+07,2,415
20120229,8.9e+06,2,445
20120301,2e+07,1,489
20120302,1.2e+07,3,465
20120303,1.5e+07,2,420
20120306,1.4e+07,2,410
20120307,2.3e+07,3,391
20120308,1.5e+07,5,555
20120309,2.3e+07,5,292
20120310,2.3e+07,7,629
20120313,2.2e+07,6,723
20120314,2.2e+07,3,611
20120315,5.9e+08,3,547
20120316,2e+08,6,761
20120317,nan,nan,nan
20120320,4.9e+08,4,547
20120321,9.3e+08,2,465
20120322,1.2e+09,2,423
20120323,7.4e+08,3,413
20120324,3.4e+06,3,403
20120327,1.3e+07,2,373
20120328,4.4e+06,3,403
20120329,2.4e+06,4,473
20120330,1.1e+07,2,390
20120331,nan,nan,nan
20120403,1.9e+06,3,433
20120404,1e+07,2,360
20120405,5.9e+06,3,349
