20110803,nan,nan,nan
20111011,2e+06,2,450
20111012,5e+06,3,500
20111013,1e+07,2,350
20111014,3e+06,2,350
20111015,5e+06,2,430
20111018,1.8e+06,2,370
20111019,2.5e+06,2,400
20111020,1.9e+06,2,420
20111021,2.4e+06,2,370
20111022,1.7e+06,2,350
20111025,1e+06,5,520
20111026,1.5e+06,3,500
20111027,1e+06,1,420
20111028,1.2e+06,2,400
20111029,1e+06,1,320
20111101,730000,3,430
20111102,3e+06,3,380
20111103,3.5e+06,3,380
20111104,8.8e+06,2,370
20111105,8e+06,2,400
20111108,1.3e+07,4,360
20111109,9e+06,2,400
20111110,5.5e+06,2,360
20111111,9e+06,2,390
20111112,5e+06,4,430
20111115,1e+07,1,370
20111116,4e+06,2,400
20111117,4.5e+06,1,440
20111118,7e+06,2,410
20111119,1e+07,1,400
20111129,2e+06,3,480
20111130,1e+06,3,470
20111201,800000,2,460
20111202,2e+06,2,475
20111203,1.5e+06,2,400
20111206,1.7e+07,1,350
20111207,1.8e+07,1,320
20111208,2.2e+07,1,325
20111209,1.2e+07,1,310
20111210,4e+06,2,350
20111213,3.6e+06,1,490
20111214,3.3e+06,1,450
20111215,3.7e+06,1,400
20111216,4.4e+06,1,370
20111217,4.8e+06,0,345
20120124,5e+06,2,400
20120125,1e+08,3,400
20120126,4e+07,2,450
20120127,2e+07,2,480
20120128,6e+07,2,500
20120131,1.5e+07,2,400
20120201,3.7e+06,1,370
20120202,3.3e+06,2,400
20120203,3.2e+06,1,430
20120204,4.1e+06,2,400
20120207,1e+07,2,400
20120208,1.2e+07,4,530
20120209,3.6e+07,3,470
20120210,2e+07,2,480
20120211,1e+07,2,460
20120214,2.5e+06,3,410
20120215,2e+06,2,440
20120216,4.5e+06,4,400
20120217,1.5e+07,2,370
20120218,2.8e+07,1,335
20120221,3e+07,3,480
20120222,1.4e+08,2,390
20120223,3e+07,3,520
20120224,3e+07,2,460
20120225,3.2e+07,2,400
20120228,4e+06,5,500
20120229,2.2e+06,3,430
20120301,3.6e+07,2,440
20120302,6e+06,3,500
20120303,3.5e+07,3,450
20120306,4e+07,3,440
20120307,1e+07,4,430
20120308,3e+07,6,470
20120309,1e+08,5,500
20120310,1e+07,5,430
20120313,2.3e+07,5,680
20120314,1.2e+08,3,540
20120315,5e+08,3,530
20120316,2e+07,5,690
20120317,4.3e+08,4,675
20120320,4.9e+08,4,547
20120321,9e+08,2,440
20120322,1.2e+09,2,390
20120323,3e+08,3,400
20120324,3.2e+06,3,400
20120327,1.3e+07,2,380
20120328,4e+06,3,400
20120329,1e+07,3,400
20120330,1.1e+07,2,370
20120331,2.3e+06,2,420
20120403,2e+06,3,380
20120404,1e+07,2,370
20120405,6e+06,3,350
