20110803,nan,nan,nan
20111011,2500,1,360
20111012,600000,2,455
20111013,2.2e+06,3,418
20111014,2.3e+07,2,400
20111015,1.35e+06,1,432
20111018,2.2e+06,2,405
20111019,1.9e+06,2,400
20111020,1.9e+06,2,421
20111021,1.7e+06,2,425
20111022,2.4e+06,3,405
20111025,2.5e+06,6,520
20111026,2e+06,3,430
20111027,2e+07,2,415
20111028,1e+06,2,430
20111029,1e+06,1,400
20111101,950000,3,415
20111102,1.1e+06,5,432
20111103,2e+06,3,430
20111104,8.5e+06,2,393
20111105,5e+06,2,390
20111108,6e+06,3,400
20111109,9.6e+06,2,411
20111110,3e+06,3,400
20111111,4.5e+06,2,390
20111112,2.5e+06,2,410
20111115,9e+06,1,360
20111116,6.7e+06,3,411
20111117,4e+06,2,450
20111118,8.5e+06,2,400
20111119,9.5e+06,1,380
20111129,2.5e+07,3,500
20111130,6e+06,3,450
20111201,nan,nan,nan
20111202,1.8e+06,3,490
20111203,1e+07,2,400
20111206,1e+07,2,370
20111207,5e+06,1,325
20111208,1e+06,1,325
20111209,3e+06,1,310
20111210,6e+06,2,365
20111213,6.5e+06,2,450
20111214,1e+07,1,450
20111215,7e+06,1,350
20111216,4.4e+06,0,377
20111217,3e+06,1,290
20120124,3e+06,5,470
20120125,4e+06,5,470
20120126,3e+06,2,520
20120127,1.6e+07,2,496
20120128,1.6e+07,3,554
20120131,1e+07,2,390
20120201,3.6e+06,2,402
20120202,2e+06,2,375
20120203,3.1e+06,1,441
20120204,3e+06,2,430
20120207,1.6e+07,2,417
20120208,6e+06,3,500
20120209,1.5e+07,2,445
20120210,2.5e+07,2,450
20120211,1.2e+07,2,454
20120214,4.4e+06,3,429
20120215,3e+06,2,420
20120216,3e+06,3,360
20120217,1.3e+07,2,387
20120218,2.7e+07,2,341
20120221,2.1e+07,4,574
20120222,5e+07,2,445
20120223,3e+07,2,555
20120224,3.2e+07,2,499
20120225,3.4e+07,3,445
20120228,2e+07,4,460
20120229,nan,nan,nan
20120301,1e+07,2,450
20120302,4e+06,4,504
20120303,3e+07,3,460
20120306,1e+07,2,350
20120307,9e+06,3,400
20120308,1e+07,7,900
20120309,2.3e+07,5,292
20120310,2.3e+07,7,629
20120313,1e+07,3,650
20120314,2.2e+07,3,611
20120315,6e+06,2,520
20120316,2e+08,6,761
20120317,5e+08,3,650
20120320,4.9e+08,4,547
20120321,9.3e+08,2,465
20120322,1e+08,2,360
20120323,7.4e+08,3,413
20120324,3.4e+06,3,403
20120327,1.3e+07,2,373
20120328,4.4e+06,3,403
20120329,2.4e+06,4,473
20120330,1.1e+07,2,390
20120331,nan,nan,nan
20120403,1.9e+06,3,433
20120404,1e+07,2,360
20120405,5.9e+06,3,349
