20101003,nan,nan,nan
20101005,6e+06,1,280
20101006,6e+06,2,410
20101007,820000,2,395
20101008,710000,2,285
20101009,1.2e+06,3,353
20101012,620000,4,380
20101013,2.3e+06,2,395
20101014,3.1e+07,2,402
20101015,8.5e+06,1,310
20101016,1.6e+07,3,351
20101019,9.1e+06,4,420
20101020,1.2e+07,2,431
20101021,4.6e+06,3,435
20101022,3.8e+06,2,405
20101023,5.1e+06,3,524
20101026,9.5e+08,3,585
20101027,9.9e+08,3,550
20101028,9.1e+07,2,440
20101029,8e+07,1,400
20101030,1.2e+08,2,375
20101102,2.6e+06,1,352
20101103,5.6e+06,1,350
20101104,2.3e+06,1,382
20101105,1.8e+06,1,310
20101106,3.8e+06,2,393
20101109,1.5e+06,2,360
20101110,2.6e+06,2,310
20101111,2.3e+06,1,381
20101112,4.7e+06,3,453
20101113,1.3e+07,3,415
20101116,1.5e+08,4,610
20101117,1.5e+09,3,610
20101118,1.5e+08,2,395
20101119,4.1e+07,2,585
20101120,1.3e+08,1,342
20101130,1.8e+06,1,436
20101201,1.7e+06,1,315
20101202,2.6e+06,1,353
20101203,1.4e+06,1,295
20101204,920000,1,285
20101207,980000,1,350
20101208,1.1e+06,1,385
20101209,1.4e+06,2,450
20101210,2.6e+06,2,425
20101211,1.7e+06,2,430
20110125,2.1e+07,1,325
20110126,1.3e+07,2,352
20110127,2.6e+06,1,352
20110128,950000,1,325
20110129,790000,2,350
20110201,710000,1,312
20110202,1.7e+06,3,545
20110203,7.9e+06,4,562
20110204,6.2e+06,3,375
20110205,3.9e+06,3,485
20110208,1.2e+08,2,415
20110209,3.6e+07,2,400
20110210,3.2e+07,1,321
20110211,3.1e+08,2,414
20110212,9.2e+09,1,415
20110215,3.8e+06,2,462
20110216,3.6e+07,3,575
20110217,3.3e+07,2,445
20110218,2e+07,2,410
20110219,940000,5,613
20110222,5.1e+07,2,415
20110223,7.8e+07,1,454
20110224,3.7e+07,1,415
20110225,4.7e+07,2,423
20110226,7.5e+06,1,424
20110301,6.2e+06,1,315
20110302,5.2e+06,3,475
20110303,9.2e+07,4,674
20110304,9.8e+08,3,621
20110305,1.1e+09,3,510
20110308,4.7e+08,2,420
20110309,9.8e+07,2,363
20110310,1.5e+07,1,315
20110311,5.8e+06,2,410
20110312,4.2e+06,6,464
20110315,1.2e+08,2,595
20110316,3.9e+07,1,425
20110317,1.9e+07,1,385
20110318,9.8e+07,1,475
20110319,3.8e+07,1,395
20110322,4.8e+06,1,300
20110323,4.2e+06,1,351
20110324,3.8e+06,1,550
20110325,3.1e+07,2,510
20110326,9.2e+06,1,515
20110329,4.1e+06,1,325
20110330,4.1e+06,1,295
20110331,4.1e+06,1,410
20110401,910000,1,410
20110402,930000,1,431
20110405,1.3e+09,3,577
20110406,1.1e+09,3,573
20110407,2.7e+07,6,564
20110408,5.4e+06,3,538
20110409,1.1e+07,3,450
